document_id,shipment_id,sku,document_family,file_name,version,uploaded_at,issued_at,issuer_name,supersedes_document_id,extraction_status,file_present
DOC-0000162,SHP-000025,EU-APP-0052,Label Artwork,EU-APP-0052_DE_label_v2.pdf,1,2025-10-10,2025-10-10,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000163,SHP-000025,EU-APP-0052,Fibre Declaration,MAT-4478_declaration.pdf,1,2026-07-26,2024-03-28,A. Sharma,,COMPLETE,Yes
DOC-0000164,SHP-000025,EU-APP-0052,Classification Memo,SHP-000025_EU-APP-0052_classification.pdf,1,2026-07-26,2026-07-26,Customs broker,,COMPLETE,Yes
DOC-0000165,SHP-000025,EU-APP-0052,Tariff Query Snapshot,SHP-000025_EU-APP-0052_tariff_query.pdf,1,2026-07-26,2026-06-27,Access2Markets export,,COMPLETE,Yes
DOC-0000166,SHP-000025,EU-APP-0064,Fibre Declaration,MAT-1018_declaration.pdf,1,2026-07-26,2025-02-07,A. Sharma,,COMPLETE,Yes
DOC-0000167,SHP-000025,EU-APP-0064,Classification Memo,SHP-000025_EU-APP-0064_classification.pdf,1,2026-07-26,2026-07-26,Customs broker,,COMPLETE,Yes
DOC-0000168,SHP-000025,EU-APP-0064,Tariff Query Snapshot,SHP-000025_EU-APP-0064_tariff_query.pdf,1,2026-07-26,2026-04-17,Access2Markets export,,COMPLETE,Yes
DOC-0000169,SHP-000026,,Commercial Invoice,SHP-000026_invoice_v1.pdf,1,2026-10-24,2026-10-24,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000170,SHP-000026,,Packing List,SHP-000026_packing_list.pdf,1,2026-10-24,2026-10-24,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000171,SHP-000026,EU-APP-0017,Fibre Declaration,MAT-5404_declaration.pdf,1,2026-10-24,2024-09-08,Quality Manager,,COMPLETE,Yes
DOC-0000172,SHP-000026,EU-APP-0017,Classification Memo,SHP-000026_EU-APP-0017_classification.pdf,1,2026-10-24,2026-10-24,Exporter classification team,,COMPLETE,Yes
DOC-0000173,SHP-000027,,Commercial Invoice,SHP-000027_invoice_v1.pdf,1,2026-11-07,2026-11-07,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000174,SHP-000027,,Packing List,SHP-000027_packing_list.pdf,1,2026-11-07,2026-11-07,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000175,SHP-000027,,Transport Document,SHP-000027_transport.pdf,1,2026-11-07,2026-11-07,BlueWave Logistics,,COMPLETE,Yes
DOC-0000176,SHP-000027,EU-APP-0033,Label Artwork,EU-APP-0033_IT_label_v1.pdf,4,2025-10-05,2025-10-05,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000177,SHP-000027,EU-APP-0033,Fibre Declaration,MAT-7888_declaration.pdf,1,2026-11-07,2025-01-28,,,COMPLETE,Yes
DOC-0000178,SHP-000027,EU-APP-0033,Classification Memo,SHP-000027_EU-APP-0033_classification.pdf,1,2026-11-07,2026-11-07,Customs broker,,COMPLETE,Yes
DOC-0000179,SHP-000027,EU-APP-0033,Tariff Query Snapshot,SHP-000027_EU-APP-0033_tariff_query.pdf,1,2026-11-07,2026-09-25,Access2Markets export,,COMPLETE,Yes
DOC-0000180,SHP-000028,,Commercial Invoice,SHP-000028_invoice_v1.pdf,1,2026-08-06,2026-08-06,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000181,SHP-000028,,Packing List,SHP-000028_packing_list.pdf,1,2026-08-06,2026-08-06,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000182,SHP-000028,EU-APP-0050,Fibre Declaration,MAT-2536_declaration.pdf,1,2026-08-06,2025-02-15,,,COMPLETE,Yes
DOC-0000183,SHP-000028,EU-APP-0050,Classification Memo,SHP-000028_EU-APP-0050_classification.pdf,1,2026-08-06,2026-08-06,Customs broker,,COMPLETE,Yes
DOC-0000184,SHP-000028,EU-APP-0050,Tariff Query Snapshot,SHP-000028_EU-APP-0050_tariff_query.pdf,1,2026-08-06,2026-04-23,Access2Markets export,,COMPLETE,Yes
DOC-0000185,SHP-000028,EU-APP-0038,Label Artwork,EU-APP-0038_FR_label_v1.pdf,4,2025-10-31,2025-10-31,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0000186,SHP-000028,EU-APP-0038,Fibre Declaration,MAT-8808_declaration.pdf,1,2026-08-06,2024-10-23,M. Kumar,,COMPLETE,Yes
DOC-0000187,SHP-000028,EU-APP-0038,Classification Memo,SHP-000028_EU-APP-0038_classification.pdf,1,2026-08-06,2026-08-06,Exporter classification team,,COMPLETE,Yes
DOC-0000188,SHP-000028,EU-APP-0038,Tariff Query Snapshot,SHP-000028_EU-APP-0038_tariff_query.pdf,1,2026-08-06,2026-06-08,Access2Markets export,,COMPLETE,Yes
DOC-0000189,SHP-000028,EU-APP-0010,Fibre Declaration,MAT-3884_declaration.pdf,1,2026-08-06,2024-10-04,Quality Manager,,COMPLETE,Yes
DOC-0000190,SHP-000028,EU-APP-0010,Classification Memo,SHP-000028_EU-APP-0010_classification.pdf,1,2026-08-06,2026-08-06,Customs broker,,COMPLETE,Yes
DOC-0000191,SHP-000029,,Packing List,SHP-000029_packing_list.pdf,1,2026-10-03,2026-10-03,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000192,SHP-000029,EU-APP-0063,Fibre Declaration,MAT-1694_declaration.pdf,1,2026-10-03,2025-05-24,Quality Manager,,COMPLETE,Yes
DOC-0000193,SHP-000029,EU-APP-0063,Tariff Query Snapshot,SHP-000029_EU-APP-0063_tariff_query.pdf,1,2026-10-03,2026-09-21,Access2Markets export,,COMPLETE,Yes
DOC-0000194,SHP-000030,,Commercial Invoice,SHP-000030_invoice_v1.pdf,1,2026-07-09,2026-07-09,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000195,SHP-000030,,Packing List,SHP-000030_packing_list.pdf,1,2026-07-09,2026-07-09,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000196,SHP-000030,,Transport Document,SHP-000030_transport.pdf,1,2026-07-09,2026-07-09,OceanBridge Logistics,,COMPLETE,Yes
DOC-0000197,SHP-000030,EU-APP-0051,Label Artwork,EU-APP-0051_FR_label_v4.pdf,3,2025-09-06,2025-09-06,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0000198,SHP-000030,EU-APP-0051,Fibre Declaration,MAT-8411_declaration.pdf,1,2026-07-09,2024-10-26,A. Sharma,,COMPLETE,Yes
DOC-0000199,SHP-000030,EU-APP-0051,Classification Memo,SHP-000030_EU-APP-0051_classification.pdf,1,2026-07-09,2026-07-09,Exporter classification team,,COMPLETE,Yes
DOC-0000200,SHP-000030,EU-APP-0051,Tariff Query Snapshot,SHP-000030_EU-APP-0051_tariff_query.pdf,1,2026-07-09,2026-03-30,Access2Markets export,,COMPLETE,Yes
DOC-0000201,SHP-000031,,Packing List,SHP-000031_packing_list.pdf,1,2026-08-19,2026-08-19,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000202,SHP-000031,,Transport Document,SHP-000031_transport.pdf,1,2026-08-19,2026-08-19,BlueWave Logistics,,COMPLETE,Yes
DOC-0000203,SHP-000031,EU-APP-0029,Label Artwork,EU-APP-0029_DE_label_v1.pdf,2,2026-07-11,2026-07-11,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000204,SHP-000031,EU-APP-0029,Fibre Declaration,MAT-6718_declaration.pdf,1,2026-08-19,2025-11-24,Quality Manager,,COMPLETE,Yes
DOC-0000205,SHP-000031,EU-APP-0029,Tariff Query Snapshot,SHP-000031_EU-APP-0029_tariff_query.pdf,1,2026-08-19,2026-07-26,Access2Markets export,,COMPLETE,Yes
DOC-0000206,SHP-000031,EU-APP-0027,Fibre Declaration,MAT-8262_declaration.pdf,1,2026-08-19,2025-08-10,Quality Manager,,COMPLETE,Yes
DOC-0000207,SHP-000031,EU-APP-0027,Classification Memo,SHP-000031_EU-APP-0027_classification.pdf,1,2026-08-19,2026-08-19,Customs broker,,COMPLETE,Yes
DOC-0000208,SHP-000031,EU-APP-0027,Tariff Query Snapshot,SHP-000031_EU-APP-0027_tariff_query.pdf,1,2026-08-19,2026-06-10,Access2Markets export,,COMPLETE,Yes
DOC-0000209,SHP-000032,,Commercial Invoice,SHP-000032_invoice_v1.pdf,1,2026-11-20,2026-11-20,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000210,SHP-000032,,Packing List,SHP-000032_packing_list.pdf,1,2026-11-20,2026-11-20,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000211,SHP-000032,,Transport Document,SHP-000032_transport.pdf,1,2026-11-20,2026-11-20,OceanBridge Logistics,,COMPLETE,Yes
DOC-0000212,SHP-000032,EU-APP-0024,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-11-20,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0000213,SHP-000032,EU-APP-0024,Classification Memo,SHP-000032_EU-APP-0024_classification.pdf,1,2026-11-20,2026-11-20,Exporter classification team,,COMPLETE,Yes
DOC-0000214,SHP-000033,,Commercial Invoice,SHP-000033_invoice_v1.pdf,1,2026-08-09,2026-08-09,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000215,SHP-000033,,Packing List,SHP-000033_packing_list.pdf,1,2026-08-09,2026-08-09,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000216,SHP-000033,EU-APP-0055,Label Artwork,EU-APP-0055_FR_label_v3.pdf,2,2025-11-09,2025-11-09,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000217,SHP-000033,EU-APP-0055,Fibre Declaration,MAT-6579_declaration.pdf,1,2026-08-09,2024-10-06,A. Sharma,,COMPLETE,Yes
DOC-0000218,SHP-000033,EU-APP-0055,Classification Memo,SHP-000033_EU-APP-0055_classification.pdf,1,2026-08-09,2026-08-09,Exporter classification team,,COMPLETE,Yes
DOC-0000219,SHP-000033,EU-APP-0055,Tariff Query Snapshot,SHP-000033_EU-APP-0055_tariff_query.pdf,1,2026-08-09,2026-08-04,Access2Markets export,,COMPLETE,Yes
DOC-0000220,SHP-000034,,Packing List,SHP-000034_packing_list.pdf,1,2026-07-25,2026-07-25,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000221,SHP-000034,,Transport Document,SHP-000034_transport.pdf,1,2026-07-25,2026-07-25,OceanBridge Logistics,,COMPLETE,Yes
DOC-0000222,SHP-000034,EU-APP-0029,Label Artwork,EU-APP-0029_ES_label_v1.pdf,3,2025-12-06,2025-12-06,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0000223,SHP-000034,EU-APP-0029,Fibre Declaration,MAT-6718_declaration.pdf,1,2026-07-25,2025-11-24,Quality Manager,,COMPLETE,Yes
DOC-0000224,SHP-000034,EU-APP-0029,Tariff Query Snapshot,SHP-000034_EU-APP-0029_tariff_query.pdf,1,2026-07-25,2026-05-02,Access2Markets export,,COMPLETE,Yes
DOC-0000225,SHP-000035,,Commercial Invoice,SHP-000035_invoice_v1.pdf,1,2026-11-25,2026-11-25,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000226,SHP-000035,,Packing List,SHP-000035_packing_list.pdf,1,2026-11-25,2026-11-25,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000227,SHP-000035,EU-APP-0027,Fibre Declaration,MAT-8262_declaration.pdf,1,2026-11-25,2025-08-10,Quality Manager,,COMPLETE,Yes
DOC-0000228,SHP-000035,EU-APP-0027,Classification Memo,SHP-000035_EU-APP-0027_classification.pdf,1,2026-11-25,2026-11-25,Exporter classification team,,COMPLETE,Yes
DOC-0000229,SHP-000035,EU-APP-0027,Tariff Query Snapshot,SHP-000035_EU-APP-0027_tariff_query.pdf,1,2026-11-25,2026-10-08,Access2Markets export,,COMPLETE,Yes
DOC-0000230,SHP-000035,EU-APP-0074,Label Artwork,EU-APP-0074_FR_label_v2.pdf,2,2026-05-22,2026-05-22,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000231,SHP-000035,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-11-25,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0000232,SHP-000035,EU-APP-0074,Classification Memo,SHP-000035_EU-APP-0074_classification.pdf,1,2026-11-25,2026-11-25,Customs broker,,COMPLETE,Yes
DOC-0000233,SHP-000035,EU-APP-0075,Fibre Declaration,MAT-6579_declaration.pdf,1,2026-11-25,2024-10-06,A. Sharma,,COMPLETE,Yes
DOC-0000234,SHP-000035,EU-APP-0075,Classification Memo,SHP-000035_EU-APP-0075_classification.pdf,1,2026-11-25,2026-11-25,Exporter classification team,,COMPLETE,Yes
DOC-0000235,SHP-000035,EU-APP-0075,Tariff Query Snapshot,SHP-000035_EU-APP-0075_tariff_query.pdf,1,2026-11-25,2026-08-06,Access2Markets export,,COMPLETE,Yes
DOC-0000236,SHP-000036,,Commercial Invoice,SHP-000036_invoice_v1.pdf,1,2026-12-02,2026-12-02,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000237,SHP-000036,,Packing List,SHP-000036_packing_list.pdf,1,2026-12-02,2026-12-02,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000238,SHP-000036,EU-APP-0080,Label Artwork,EU-APP-0080_IT_label_v1.pdf,2,2025-12-11,2025-12-11,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000239,SHP-000036,EU-APP-0080,Fibre Declaration,MAT-7395_declaration.pdf,1,2026-12-02,2025-07-09,Quality Manager,,COMPLETE,Yes
DOC-0000240,SHP-000036,EU-APP-0080,Classification Memo,SHP-000036_EU-APP-0080_classification.pdf,1,2026-12-02,2026-12-02,Exporter classification team,,COMPLETE,Yes
DOC-0000241,SHP-000036,EU-APP-0080,Tariff Query Snapshot,SHP-000036_EU-APP-0080_tariff_query.pdf,1,2026-12-02,2026-09-10,Access2Markets export,,COMPLETE,Yes
DOC-0000242,SHP-000037,,Commercial Invoice,SHP-000037_invoice_v1.pdf,1,2026-11-03,2026-11-03,Saffron Apparel Works,,COMPLETE,Yes
DOC-0000243,SHP-000037,,Packing List,SHP-000037_packing_list.pdf,1,2026-11-03,2026-11-03,Saffron Apparel Works,,COMPLETE,Yes
DOC-0000244,SHP-000037,EU-APP-0017,Label Artwork,EU-APP-0017_NL_label_v2.pdf,3,2026-02-01,2026-02-01,Saffron Apparel Works,,COMPLETE,Yes
DOC-0000245,SHP-000037,EU-APP-0017,Fibre Declaration,MAT-3894_declaration.pdf,1,2026-11-03,2025-04-09,Quality Manager,,COMPLETE,Yes
DOC-0000246,SHP-000037,EU-APP-0017,Tariff Query Snapshot,SHP-000037_EU-APP-0017_tariff_query.pdf,1,2026-11-03,2026-08-25,Access2Markets export,,COMPLETE,Yes
DOC-0000247,SHP-000037,EU-APP-0059,Fibre Declaration,MAT-5571_declaration.pdf,1,2026-11-03,2025-01-20,Quality Manager,,COMPLETE,Yes
DOC-0000248,SHP-000038,,Commercial Invoice,SHP-000038_invoice_v1.pdf,1,2026-08-16,2026-08-16,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000249,SHP-000038,,Packing List,SHP-000038_packing_list.pdf,1,2026-08-16,2026-08-16,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000250,SHP-000038,,Transport Document,SHP-000038_transport.pdf,1,2026-08-16,2026-08-16,BlueWave Logistics,,COMPLETE,Yes
DOC-0000251,SHP-000038,EU-APP-0042,Label Artwork,EU-APP-0042_FR_label_v4.pdf,4,2025-12-20,2025-12-20,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000252,SHP-000038,EU-APP-0042,Fibre Declaration,MAT-2654_declaration.pdf,1,2026-08-16,2024-05-16,M. Kumar,,COMPLETE,Yes
DOC-0000253,SHP-000038,EU-APP-0042,Classification Memo,SHP-000038_EU-APP-0042_classification.pdf,1,2026-08-16,2026-08-16,Customs broker,,COMPLETE,Yes
DOC-0000254,SHP-000038,EU-APP-0042,Tariff Query Snapshot,SHP-000038_EU-APP-0042_tariff_query.pdf,1,2026-08-16,2026-07-02,Access2Markets export,,COMPLETE,Yes
DOC-0000255,SHP-000039,,Commercial Invoice,SHP-000039_invoice_v1.pdf,1,2026-11-14,2026-11-14,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000256,SHP-000039,,Packing List,SHP-000039_packing_list.pdf,1,2026-11-14,2026-11-14,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0000257,SHP-000039,EU-APP-0023,Fibre Declaration,MAT-2938_declaration.pdf,1,2026-11-14,2025-12-21,M. Kumar,,COMPLETE,Yes
DOC-0000258,SHP-000039,EU-APP-0023,Classification Memo,SHP-000039_EU-APP-0023_classification.pdf,1,2026-11-14,2026-11-14,Exporter classification team,,COMPLETE,Yes
DOC-0000259,SHP-000039,EU-APP-0023,Tariff Query Snapshot,SHP-000039_EU-APP-0023_tariff_query.pdf,1,2026-11-14,2026-08-08,Access2Markets export,,COMPLETE,Yes
DOC-0000260,SHP-000040,,Commercial Invoice,SHP-000040_invoice_v1.pdf,1,2026-09-19,2026-09-19,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000261,SHP-000040,,Packing List,SHP-000040_packing_list.pdf,1,2026-09-19,2026-09-19,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000262,SHP-000040,EU-APP-0071,Label Artwork,EU-APP-0071_NL_label_v3.pdf,1,2025-11-15,2025-11-15,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000263,SHP-000040,EU-APP-0071,Fibre Declaration,MAT-2768_declaration.pdf,1,2026-09-19,2024-02-09,,,COMPLETE,Yes
DOC-0000264,SHP-000040,EU-APP-0071,Classification Memo,SHP-000040_EU-APP-0071_classification.pdf,1,2026-09-19,2026-09-19,Customs broker,,COMPLETE,Yes
DOC-0000265,SHP-000041,,Commercial Invoice,SHP-000041_invoice_v1.pdf,1,2026-09-04,2026-09-04,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000266,SHP-000041,,Packing List,SHP-000041_packing_list.pdf,1,2026-09-04,2026-09-04,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000267,SHP-000041,EU-APP-0051,Label Artwork,EU-APP-0051_ES_label_v1.pdf,4,2025-08-02,2025-08-02,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000268,SHP-000041,EU-APP-0051,Fibre Declaration,MAT-1694_declaration.pdf,1,2026-09-04,2025-05-24,Quality Manager,,COMPLETE,Yes
DOC-0000269,SHP-000041,EU-APP-0051,Classification Memo,SHP-000041_EU-APP-0051_classification.pdf,1,2026-09-04,2026-09-04,Exporter classification team,,COMPLETE,Yes
DOC-0000270,SHP-000041,EU-APP-0026,Fibre Declaration,MAT-8044_declaration.pdf,1,2026-09-04,2024-06-25,A. Sharma,,COMPLETE,Yes
DOC-0000271,SHP-000041,EU-APP-0026,Tariff Query Snapshot,SHP-000041_EU-APP-0026_tariff_query.pdf,1,2026-09-04,2026-08-05,Access2Markets export,,COMPLETE,Yes
DOC-0000272,SHP-000042,,Commercial Invoice,SHP-000042_invoice_v1.pdf,1,2026-11-27,2026-11-27,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000273,SHP-000042,,Packing List,SHP-000042_packing_list.pdf,1,2026-11-27,2026-11-27,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000274,SHP-000042,EU-APP-0070,Label Artwork,EU-APP-0070_FR_label_v3.pdf,2,2026-04-19,2026-04-19,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000275,SHP-000042,EU-APP-0070,Fibre Declaration,MAT-7119_declaration.pdf,1,2026-11-27,2026-01-28,Quality Manager,,COMPLETE,Yes
DOC-0000276,SHP-000042,EU-APP-0070,Classification Memo,SHP-000042_EU-APP-0070_classification.pdf,1,2026-11-27,2026-11-27,Customs broker,,COMPLETE,Yes
DOC-0000277,SHP-000042,EU-APP-0070,Tariff Query Snapshot,SHP-000042_EU-APP-0070_tariff_query.pdf,1,2026-11-27,2026-10-06,Access2Markets export,,COMPLETE,Yes
DOC-0000278,SHP-000043,,Commercial Invoice,SHP-000043_invoice_v1.pdf,1,2026-12-03,2026-12-03,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000279,SHP-000043,,Packing List,SHP-000043_packing_list.pdf,1,2026-12-03,2026-12-03,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000280,SHP-000043,EU-APP-0013,Label Artwork,EU-APP-0013_ES_label_v1.pdf,3,2026-05-09,2026-05-09,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0000281,SHP-000043,EU-APP-0013,Fibre Declaration,MAT-2624_declaration.pdf,1,2026-12-03,2024-11-28,Quality Manager,,COMPLETE,Yes
DOC-0000282,SHP-000043,EU-APP-0013,Classification Memo,SHP-000043_EU-APP-0013_classification.pdf,1,2026-12-03,2026-12-03,Customs broker,,COMPLETE,Yes
DOC-0000283,SHP-000043,EU-APP-0013,Tariff Query Snapshot,SHP-000043_EU-APP-0013_tariff_query.pdf,1,2026-12-03,2026-11-13,Access2Markets export,,COMPLETE,Yes
DOC-0000284,SHP-000044,,Commercial Invoice,SHP-000044_invoice_v1.pdf,1,2026-08-31,2026-08-31,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000285,SHP-000044,,Packing List,SHP-000044_packing_list.pdf,1,2026-08-31,2026-08-31,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000286,SHP-000044,,Transport Document,SHP-000044_transport.pdf,1,2026-08-31,2026-08-31,OceanBridge Logistics,,COMPLETE,Yes
DOC-0000287,SHP-000044,EU-APP-0077,Fibre Declaration,MAT-9576_declaration.pdf,1,2026-08-31,2025-03-22,A. Sharma,,COMPLETE,Yes
DOC-0000288,SHP-000044,EU-APP-0077,Classification Memo,SHP-000044_EU-APP-0077_classification.pdf,1,2026-08-31,2026-08-31,Customs broker,,COMPLETE,Yes
DOC-0000289,SHP-000044,EU-APP-0077,Tariff Query Snapshot,SHP-000044_EU-APP-0077_tariff_query.pdf,1,2026-08-31,2026-06-27,Access2Markets export,,COMPLETE,Yes
DOC-0000290,SHP-000045,,Commercial Invoice,SHP-000045_invoice_v1.pdf,1,2026-09-01,2026-09-01,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000291,SHP-000045,,Packing List,SHP-000045_packing_list.pdf,1,2026-09-01,2026-09-01,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000292,SHP-000045,EU-APP-0025,Fibre Declaration,MAT-1619_declaration.pdf,1,2026-09-01,2024-12-22,Quality Manager,,COMPLETE,Yes
DOC-0000293,SHP-000045,EU-APP-0025,Classification Memo,SHP-000045_EU-APP-0025_classification.pdf,1,2026-09-01,2026-09-01,Exporter classification team,,COMPLETE,Yes
DOC-0000294,SHP-000045,EU-APP-0025,Tariff Query Snapshot,SHP-000045_EU-APP-0025_tariff_query.pdf,1,2026-09-01,2026-05-19,Access2Markets export,,COMPLETE,Yes
DOC-0000295,SHP-000045,EU-APP-0035,Label Artwork,EU-APP-0035_NL_label_v4.pdf,2,2026-03-21,2026-03-21,Lotus Garments LLP,,COMPLETE,Yes
DOC-0000296,SHP-000045,EU-APP-0035,Fibre Declaration,MAT-5766_declaration.pdf,1,2026-09-01,2026-01-30,M. Kumar,,COMPLETE,Yes
DOC-0000297,SHP-000045,EU-APP-0035,Classification Memo,SHP-000045_EU-APP-0035_classification.pdf,1,2026-09-01,2026-09-01,Customs broker,,COMPLETE,Yes
DOC-0000298,SHP-000045,EU-APP-0035,Tariff Query Snapshot,SHP-000045_EU-APP-0035_tariff_query.pdf,1,2026-09-01,2026-06-09,Access2Markets export,,COMPLETE,Yes
DOC-0000299,SHP-000046,,Commercial Invoice,SHP-000046_invoice_v1.pdf,1,2026-12-07,2026-12-07,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000300,SHP-000046,,Packing List,SHP-000046_packing_list.pdf,1,2026-12-07,2026-12-07,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000301,SHP-000046,EU-APP-0004,Label Artwork,EU-APP-0004_FR_label_v3.pdf,3,2026-04-10,2026-04-10,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0000302,SHP-000046,EU-APP-0004,Fibre Declaration,MAT-6559_declaration.pdf,1,2026-12-07,2025-09-07,A. Sharma,,COMPLETE,Yes
DOC-0000303,SHP-000046,EU-APP-0004,Tariff Query Snapshot,SHP-000046_EU-APP-0004_tariff_query.pdf,1,2026-12-07,2026-12-05,Access2Markets export,,COMPLETE,Yes
DOC-0000304,SHP-000046,EU-APP-0058,Fibre Declaration,MAT-5904_declaration.pdf,1,2026-12-07,2025-12-20,,,COMPLETE,Yes
DOC-0000305,SHP-000046,EU-APP-0058,Tariff Query Snapshot,SHP-000046_EU-APP-0058_tariff_query.pdf,1,2026-12-07,2026-10-08,Access2Markets export,,COMPLETE,Yes
DOC-0000306,SHP-000047,,Commercial Invoice,SHP-000047_invoice_v1.pdf,1,2026-08-29,2026-08-29,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000307,SHP-000047,,Packing List,SHP-000047_packing_list.pdf,1,2026-08-29,2026-08-29,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000308,SHP-000047,EU-APP-0010,Label Artwork,EU-APP-0010_DE_label_v2.pdf,4,2026-05-13,2026-05-13,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0000309,SHP-000047,EU-APP-0010,Fibre Declaration,MAT-3884_declaration.pdf,1,2026-08-29,2024-10-04,Quality Manager,,COMPLETE,Yes
DOC-0000310,SHP-000047,EU-APP-0010,Classification Memo,SHP-000047_EU-APP-0010_classification.pdf,1,2026-08-29,2026-08-29,Exporter classification team,,COMPLETE,Yes
DOC-0000311,SHP-000047,EU-APP-0010,Tariff Query Snapshot,SHP-000047_EU-APP-0010_tariff_query.pdf,1,2026-08-29,2026-06-23,Access2Markets export,,COMPLETE,Yes
DOC-0000312,SHP-000047,EU-APP-0066,Fibre Declaration,MAT-2938_declaration.pdf,1,2026-08-29,2025-06-06,Quality Manager,,COMPLETE,Yes
DOC-0000313,SHP-000047,EU-APP-0066,Classification Memo,SHP-000047_EU-APP-0066_classification.pdf,1,2026-08-29,2026-08-29,Exporter classification team,,COMPLETE,Yes
DOC-0000314,SHP-000047,EU-APP-0066,Tariff Query Snapshot,SHP-000047_EU-APP-0066_tariff_query.pdf,1,2026-08-29,2026-05-28,Access2Markets export,,COMPLETE,Yes
DOC-0000315,SHP-000048,,Commercial Invoice,SHP-000048_invoice_v1.pdf,1,2026-09-22,2026-09-22,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000316,SHP-000048,,Packing List,SHP-000048_packing_list.pdf,1,2026-09-22,2026-09-22,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000317,SHP-000048,EU-APP-0062,Label Artwork,EU-APP-0062_IT_label_v4.pdf,3,2026-02-07,2026-02-07,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0000318,SHP-000048,EU-APP-0062,Fibre Declaration,MAT-6559_declaration.pdf,1,2026-09-22,2025-09-07,A. Sharma,,COMPLETE,Yes
DOC-0000319,SHP-000048,EU-APP-0062,Tariff Query Snapshot,SHP-000048_EU-APP-0062_tariff_query.pdf,1,2026-09-22,2026-06-07,Access2Markets export,,COMPLETE,Yes
DOC-0000320,SHP-000049,,Commercial Invoice,SHP-000049_invoice_v1.pdf,1,2026-07-20,2026-07-20,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0000321,SHP-000049,,Packing List,SHP-000049_packing_list.pdf,1,2026-07-20,2026-07-20,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
