document_id,field_name,field_value_raw,page_number,extraction_confidence
DOC-0000097,material_code,MAT-3603,1,0.78
DOC-0000097,sku_reference,EU-APP-0076,1,0.85
DOC-0000097,fibre_composition,95% cotton / 5% elastane,3,0.85
DOC-0000097,signature_present,Yes,2,0.79
DOC-0000097,valid_until,2027-03-19,1,0.79
DOC-0000098,product_description,Adult unisex knitted t-shirt - Blue,2,0.96
DOC-0000098,proposed_code,610910,2,0.87
DOC-0000098,basis,"construction, fibre composition and garment type",1,0.97
DOC-0000098,decision_type,Proposed,1,0.84
DOC-0000099,invoice_number,INV-000016,1,0.97
DOC-0000099,seller_name,Vertex Apparel Industries,3,0.89
DOC-0000099,buyer_name,Nord Stores SRL,3,0.92
DOC-0000099,quantity_total,5232,2,0.85
DOC-0000099,total_value,93270.96,1,0.88
DOC-0000099,currency,USD,2,0.9
DOC-0000099,incoterm,FOB,1,0.8
DOC-0000099,origin_country,India,2,0.89
DOC-0000099,hs_code,610910,2,0.87
DOC-0000100,quantity_total,5232,1,0.86
DOC-0000100,package_count,51,2,0.84
DOC-0000100,gross_weight_kg,1394.38,2,0.98
DOC-0000100,volume_cbm,9.53,3,0.84
DOC-0000100,marks_and_numbers,MARK-0016,2,0.9
DOC-0000101,document_number,AWB-692490,2,0.93
DOC-0000101,shipper,Vertex Apparel Industries,3,0.8
DOC-0000101,consignee,Nord Stores SRL,1,0.76
DOC-0000101,destination_port,Marseille,1,0.78
DOC-0000101,package_count,51,3,0.89
DOC-0000101,gross_weight_kg,1394.38,2,0.93
DOC-0000102,supplier_id,SUP-0014,2,0.97
DOC-0000102,material_code,MAT-8125,3,0.78
DOC-0000102,sku_reference,,2,0.8
DOC-0000102,fibre_composition,100% cotton,3,0.81
DOC-0000102,signature_present,Yes,3,0.97
DOC-0000102,valid_until,,2,0.78
DOC-0000103,origin,India,1,0.92
DOC-0000103,destination,French Republic,1,0.88
DOC-0000103,product_code,610910,3,0.77
DOC-0000103,query_date,2026-07-15,2,0.94
DOC-0000103,result_summary,Tariff and measures displayed in attached export,2,0.88
DOC-0000104,fibre_text,100% cotton,2,0.85
DOC-0000104,language_code,fr,1,0.81
DOC-0000104,animal_origin_statement,,3,0.89
DOC-0000104,manufacturer_name,Everest Apparel Exports Pvt Ltd,1,0.81
DOC-0000104,product_identifier,EU-APP-0004,3,0.99
DOC-0000104,care_text,See symbols,1,0.94
DOC-0000105,supplier_id,SUP-0007,3,0.83
DOC-0000105,material_code,MAT-6559,3,0.91
DOC-0000105,sku_reference,,3,0.79
DOC-0000105,fibre_composition,100% cotton,2,0.98
DOC-0000105,signature_present,No,2,0.95
DOC-0000105,valid_until,,1,0.77
DOC-0000106,product_description,Adult women woven blouse - Black,1,0.87
DOC-0000106,proposed_code,620630,2,0.94
DOC-0000106,basis,"construction, fibre composition and garment type",3,0.79
DOC-0000106,decision_type,Proposed,3,0.93
DOC-0000107,origin,India,3,0.87
DOC-0000107,destination,FR,3,0.82
DOC-0000107,product_code,620630,2,0.93
DOC-0000107,query_date,2026-06-07,3,0.8
DOC-0000107,result_summary,Tariff and measures displayed in attached export,1,0.87
DOC-0000108,invoice_number,INV-000017,3,0.77
DOC-0000108,seller_name,Aarav Fashion Exports,3,0.8
DOC-0000108,buyer_name,Urban Stores SL,2,0.81
DOC-0000108,quantity_total,5323,2,0.93
DOC-0000108,total_value,62257.91,1,0.91
DOC-0000108,currency,USD,3,0.94
DOC-0000108,incoterm,FOB,3,0.95
DOC-0000108,origin_country,India,3,0.76
DOC-0000108,hs_code,611020,2,0.94
DOC-0000109,quantity_total,5323,1,0.96
DOC-0000109,package_count,144,1,0.94
DOC-0000109,gross_weight_kg,4029.65,2,0.79
DOC-0000109,volume_cbm,23.321,1,0.94
DOC-0000109,marks_and_numbers,MARK-0017,3,0.96
DOC-0000110,supplier_id,SUP-0002,1,0.9
DOC-0000110,material_code,MAT-4540,2,0.77
DOC-0000110,sku_reference,,3,0.93
DOC-0000110,fibre_composition,70% viscose / 30% linen,3,0.96
DOC-0000110,signature_present,No,2,0.82
DOC-0000110,valid_until,2026-10-03,2,0.84
DOC-0000111,product_description,Adult unisex knitted hoodie - Pink,2,0.93
DOC-0000111,proposed_code,611020,2,0.96
DOC-0000111,basis,"construction, fibre composition and garment type",1,0.94
DOC-0000111,decision_type,Buyer-provided,2,0.84
DOC-0000112,origin,India,2,0.82
DOC-0000112,destination,FR,3,0.96
DOC-0000112,product_code,611020,1,0.96
DOC-0000112,query_date,2026-11-30,3,0.9
DOC-0000112,result_summary,Tariff and measures displayed in attached export,3,0.84
DOC-0000113,fibre_text,100% cotton,1,0.94
DOC-0000113,language_code,fr,2,0.97
DOC-0000113,animal_origin_statement,,2,0.87
DOC-0000113,manufacturer_name,Vertex Apparel Industries,2,0.92
DOC-0000113,product_identifier,EU-APP-0006,3,0.85
DOC-0000113,care_text,Wash at 30C,2,0.86
DOC-0000114,supplier_id,SUP-0012,2,0.92
DOC-0000114,material_code,MAT-6486,2,0.84
DOC-0000114,sku_reference,,3,0.9
DOC-0000114,fibre_composition,60% cotton / 40% polyester,3,0.97
DOC-0000114,signature_present,Yes,2,0.92
DOC-0000114,valid_until,,2,0.83
DOC-0000115,product_description,Adult women knitted dress - Black,2,0.81
DOC-0000115,proposed_code,610443,3,0.82
DOC-0000115,basis,"construction, fibre composition and garment type",1,0.96
DOC-0000115,decision_type,Reviewed,3,0.84
DOC-0000116,invoice_number,INV-000018,1,0.86
DOC-0000116,seller_name,Narmada Clothing Pvt Ltd,2,0.91
DOC-0000116,buyer_name,Moda Stores SL,1,0.85
DOC-0000116,quantity_total,3401,1,0.78
DOC-0000116,total_value,38295.26,3,0.91
DOC-0000116,currency,USD,1,0.86
DOC-0000116,incoterm,CIF,3,0.96
DOC-0000116,origin_country,India,3,0.85
DOC-0000116,hs_code,611020,1,0.95
DOC-0000117,quantity_total,3401,1,0.9
DOC-0000117,package_count,53,1,0.94
DOC-0000117,gross_weight_kg,1469.45,1,0.79
DOC-0000117,volume_cbm,8.017,3,0.82
DOC-0000117,marks_and_numbers,MARK-0018,2,0.99
DOC-0000118,document_number,AWB-265804,1,0.89
DOC-0000118,shipper,Narmada Clothing Pvt Ltd,1,0.91
DOC-0000118,consignee,Moda Stores SL,1,0.95
DOC-0000118,destination_port,Marseille,1,0.76
DOC-0000118,package_count,53,3,0.98
DOC-0000118,gross_weight_kg,1469.45,2,0.86
DOC-0000119,fibre_text,100% polyester,1,0.85
DOC-0000119,language_code,fr,2,0.98
DOC-0000119,animal_origin_statement,,2,0.92
DOC-0000119,manufacturer_name,Aarav Fashion Exports,3,0.93
DOC-0000119,product_identifier,EU-APP-0064,2,0.83
DOC-0000119,care_text,,2,0.85
DOC-0000120,supplier_id,SUP-0003,3,0.8
DOC-0000120,material_code,MAT-1018,3,0.78
DOC-0000120,sku_reference,EU-APP-0064,3,0.77
DOC-0000120,fibre_composition,100% polyester,1,0.97
DOC-0000120,signature_present,Yes,2,0.79
DOC-0000120,valid_until,2027-01-23,1,0.96
DOC-0000121,product_description,Child unisex sweatshirt - Olive,1,0.8
DOC-0000121,proposed_code,611020,2,0.92
DOC-0000121,basis,"construction, fibre composition and garment type",2,0.8
DOC-0000121,decision_type,Buyer-provided,1,0.95
DOC-0000122,origin,India,3,0.78
DOC-0000122,destination,FR,1,0.9
DOC-0000122,product_code,611020,1,0.8
DOC-0000122,query_date,2026-08-15,3,0.81
DOC-0000122,result_summary,Tariff and measures displayed in attached export,2,0.8
DOC-0000123,invoice_number,INV-000019,2,0.92
DOC-0000123,seller_name,Indus Cottonwear Pvt Ltd,2,0.96
DOC-0000123,buyer_name,Moda Fashion SAS,2,0.85
DOC-0000123,quantity_total,4007,2,0.98
DOC-0000123,total_value,102899.76,1,0.97
DOC-0000123,currency,USD,2,0.76
DOC-0000123,incoterm,FOB,2,0.94
DOC-0000123,origin_country,India,3,0.89
DOC-0000123,hs_code,620462,3,0.82
DOC-0000124,quantity_total,4007,3,0.81
DOC-0000124,package_count,82,3,0.76
DOC-0000124,gross_weight_kg,2287.56,3,0.86
DOC-0000124,volume_cbm,13.456,2,0.85
DOC-0000124,marks_and_numbers,MARK-0019,3,0.86
DOC-0000125,document_number,AWB-206684,3,0.96
DOC-0000125,shipper,Indus Cottonwear Pvt Ltd,2,0.77
DOC-0000125,consignee,Moda Fashion SAS,2,0.92
DOC-0000125,destination_port,Valencia,3,0.91
DOC-0000125,package_count,82,1,0.93
DOC-0000125,gross_weight_kg,2287.56,1,0.95
DOC-0000126,supplier_id,SUP-0013,2,0.9
DOC-0000126,material_code,MAT-6428,1,0.84
DOC-0000126,sku_reference,EU-APP-0036,2,0.87
DOC-0000126,fibre_composition,60% cotton / 40% polyester,2,0.79
DOC-0000126,signature_present,Yes,3,0.92
DOC-0000126,valid_until,2027-10-23,2,0.95
DOC-0000127,product_description,Adult women woven trousers - White,3,0.9
DOC-0000127,proposed_code,620462,1,0.97
DOC-0000127,basis,"construction, fibre composition and garment type",3,0.82
DOC-0000127,decision_type,Proposed,2,0.83
DOC-0000128,origin,India,1,0.92
DOC-0000128,destination,ES,3,0.97
DOC-0000128,product_code,620462,2,0.82
DOC-0000128,query_date,2026-07-05,3,0.76
DOC-0000128,result_summary,Tariff and measures displayed in attached export,2,0.79
DOC-0000129,invoice_number,INV-000020,1,0.98
DOC-0000129,seller_name,Sunrise Clothing Co,3,0.89
DOC-0000129,buyer_name,Galeria Retail SAS,3,0.86
DOC-0000129,quantity_total,4977,1,0.93
DOC-0000129,total_value,25841.13,3,0.96
DOC-0000129,currency,USD,2,0.85
DOC-0000129,incoterm,FOB,3,0.92
DOC-0000129,origin_country,India,3,0.8
DOC-0000129,hs_code,620520,1,0.82
DOC-0000130,quantity_total,4977,3,0.85
DOC-0000130,package_count,63,1,0.8
DOC-0000130,gross_weight_kg,1728.42,3,0.88
DOC-0000130,volume_cbm,10.104,1,0.94
DOC-0000130,marks_and_numbers,MARK-0020,1,0.91
DOC-0000131,supplier_id,SUP-0018,2,0.97
DOC-0000131,material_code,MAT-3073,2,0.85
DOC-0000131,sku_reference,,2,0.9
DOC-0000131,fibre_composition,100% cotton,2,0.84
DOC-0000131,signature_present,Yes,2,0.9
DOC-0000131,valid_until,2026-11-28,1,0.88
DOC-0000132,origin,India,2,0.95
DOC-0000132,destination,FR,2,0.97
DOC-0000132,product_code,620520,2,0.94
DOC-0000132,query_date,2026-05-18,3,0.91
DOC-0000132,result_summary,Tariff and measures displayed in attached export,1,0.9
DOC-0000133,supplier_id,SUP-0018,1,0.78
DOC-0000133,material_code,MAT-3073,1,0.86
DOC-0000133,sku_reference,,2,0.85
DOC-0000133,fibre_composition,100% cotton,3,0.89
DOC-0000133,signature_present,Yes,1,0.97
DOC-0000133,valid_until,2026-11-28,3,0.95
DOC-0000134,origin,India,2,0.84
DOC-0000134,destination,FR,3,0.78
DOC-0000134,product_code,611020,2,0.87
DOC-0000134,query_date,2026-05-16,3,0.79
DOC-0000134,result_summary,Tariff and measures displayed in attached export,1,0.92
DOC-0000135,invoice_number,INV-000021,2,0.87
DOC-0000135,seller_name,Sunrise Clothing Co,2,0.84
DOC-0000135,buyer_name,Harbor Imports SRL,2,0.81
DOC-0000135,quantity_total,2305,2,0.97
DOC-0000135,total_value,10168.25,2,0.81
DOC-0000135,currency,USD,2,0.87
DOC-0000135,incoterm,DAP,2,0.89
DOC-0000135,origin_country,India,1,0.89
DOC-0000135,hs_code,620462,1,0.9
DOC-0000136,quantity_total,2285,1,0.78
DOC-0000136,package_count,52,3,0.8
DOC-0000136,gross_weight_kg,1441.29,2,0.88
DOC-0000136,volume_cbm,11.895,1,0.97
DOC-0000136,marks_and_numbers,MARK-0021,1,0.76
DOC-0000137,document_number,AWB-268595,3,0.95
DOC-0000137,shipper,Sunrise Clothing Co,3,0.96
DOC-0000137,consignee,Harbor Imports SRL,1,0.78
DOC-0000137,destination_port,Hamburg,1,0.77
DOC-0000137,package_count,52,3,0.77
DOC-0000137,gross_weight_kg,1441.29,2,0.79
DOC-0000138,supplier_id,SUP-0012,2,0.81
DOC-0000138,material_code,MAT-6276,1,0.84
DOC-0000138,sku_reference,,3,0.78
DOC-0000138,fibre_composition,100% cotton,2,0.83
DOC-0000138,signature_present,Yes,2,0.92
DOC-0000138,valid_until,2027-11-25,2,0.83
DOC-0000139,product_description,Adult women woven trousers - White,3,0.8
DOC-0000139,proposed_code,620462,2,0.99
DOC-0000139,basis,"construction, fibre composition and garment type",3,0.87
DOC-0000139,decision_type,Proposed,2,0.77
DOC-0000140,origin,India,2,0.92
DOC-0000140,destination,Federal Republic of Germany,1,0.85
DOC-0000140,product_code,620462,3,0.93
DOC-0000140,query_date,2026-08-13,2,0.78
DOC-0000140,result_summary,Tariff and measures displayed in attached export,3,0.78
DOC-0000141,invoice_number,INV-000022,2,0.81
DOC-0000141,seller_name,BlueRiver Fashions Pvt Ltd,3,0.78
DOC-0000141,buyer_name,Riviera Textiles SL,2,0.95
DOC-0000141,quantity_total,4000,1,0.92
DOC-0000141,total_value,19812.0,1,0.83
DOC-0000141,currency,USD,2,0.97
DOC-0000141,incoterm,FOB,2,0.77
DOC-0000141,origin_country,India,1,0.92
DOC-0000141,hs_code,620520,1,0.98
DOC-0000142,quantity_total,3900,3,0.93
DOC-0000142,package_count,50,1,0.93
DOC-0000142,gross_weight_kg,1379.68,2,0.79
DOC-0000142,volume_cbm,6.484,2,0.94
DOC-0000142,marks_and_numbers,MARK-0022,3,0.78
DOC-0000143,document_number,AWB-822318,2,0.98
DOC-0000143,shipper,BlueRiver Fashions Pvt Ltd,1,0.79
DOC-0000143,consignee,Riviera Textiles SL,2,0.77
DOC-0000143,destination_port,Rotterdam,3,0.85
DOC-0000143,package_count,50,1,0.92
DOC-0000143,gross_weight_kg,1379.68,3,0.78
DOC-0000144,fibre_text,"95% cotton, 5% elastane",1,0.97
DOC-0000144,language_code,nl,3,0.92
DOC-0000144,animal_origin_statement,,2,0.98
DOC-0000144,manufacturer_name,Triveni Textiles Ltd,3,0.98
DOC-0000144,product_identifier,EU-APP-0072,3,0.77
DOC-0000144,care_text,Wash at 30C,3,0.88
DOC-0000145,supplier_id,SUP-0006,2,0.95
DOC-0000145,material_code,MAT-9130,1,0.86
DOC-0000145,sku_reference,EU-APP-0072,2,0.96
DOC-0000145,fibre_composition,95% cotton / 5% elastane,2,0.83
DOC-0000145,signature_present,Yes,2,0.92
DOC-0000145,valid_until,2026-11-23,1,0.9
DOC-0000146,product_description,Adult men woven shirt - Red,2,0.98
DOC-0000146,proposed_code,620520,3,0.9
DOC-0000146,basis,"construction, fibre composition and garment type",1,0.82
DOC-0000146,decision_type,Reviewed,1,0.87
DOC-0000147,origin,India,3,0.77
DOC-0000147,destination,NL,2,0.78
DOC-0000147,product_code,620520,3,0.86
DOC-0000147,query_date,2026-07-14,2,0.98
DOC-0000147,result_summary,Tariff and measures displayed in attached export,3,0.93
DOC-0000148,invoice_number,INV-000023,2,0.95
DOC-0000148,seller_name,Silverline Garments LLP,2,0.89
DOC-0000148,buyer_name,Moda Stores SL,1,0.87
DOC-0000148,quantity_total,2688,3,0.81
DOC-0000148,total_value,17391.36,3,0.78
DOC-0000148,currency,USD,3,0.97
DOC-0000148,incoterm,FOB,3,0.81
DOC-0000148,origin_country,India,3,0.78
DOC-0000148,hs_code,620520,3,0.8
DOC-0000149,quantity_total,2688,2,0.93
DOC-0000149,package_count,29,2,0.92
DOC-0000149,gross_weight_kg,803.9,2,0.79
DOC-0000149,volume_cbm,4.193,2,0.93
DOC-0000149,marks_and_numbers,,2,0.81
DOC-0000150,document_number,AWB-448155,2,0.82
DOC-0000150,shipper,Silverline Garments LLP,2,0.92
DOC-0000150,consignee,Moda Stores SL,3,0.98
DOC-0000150,destination_port,Le Havre,3,0.88
DOC-0000150,package_count,29,1,0.96
DOC-0000150,gross_weight_kg,803.9,1,0.86
DOC-0000151,supplier_id,SUP-0025,1,0.88
DOC-0000151,material_code,MAT-8808,3,0.82
DOC-0000151,sku_reference,,2,0.79
DOC-0000151,fibre_composition,100% cotton,1,0.96
DOC-0000151,signature_present,No,2,0.96
DOC-0000151,valid_until,2026-09-07,1,0.97
DOC-0000152,product_description,Adult men woven shirt - Olive,1,0.84
DOC-0000152,proposed_code,620520,3,0.87
DOC-0000152,basis,"construction, fibre composition and garment type",1,0.88
DOC-0000152,decision_type,Proposed,1,0.94
DOC-0000153,origin,India,3,0.95
DOC-0000153,destination,France,1,0.82
DOC-0000153,product_code,620520,3,0.87
DOC-0000153,query_date,2026-10-06,1,0.97
DOC-0000153,result_summary,Tariff and measures displayed in attached export,3,0.78
DOC-0000154,invoice_number,INV-000024,1,0.95
DOC-0000154,seller_name,Everest Apparel Exports Pvt Ltd,2,0.92
DOC-0000154,buyer_name,Harbor Imports SRL,1,0.97
DOC-0000154,quantity_total,737,1,0.79
DOC-0000154,total_value,12484.78,1,0.76
DOC-0000154,currency,USD,3,0.96
DOC-0000154,incoterm,CIF,3,0.91
DOC-0000154,origin_country,India,2,0.96
DOC-0000154,hs_code,611020,3,0.93
DOC-0000155,quantity_total,737,1,0.91
DOC-0000155,package_count,19,1,0.96
DOC-0000155,gross_weight_kg,524.22,2,0.88
DOC-0000155,volume_cbm,4.23,1,0.76
DOC-0000155,marks_and_numbers,MARK-0024,1,0.98
DOC-0000156,document_number,AWB-866935,1,0.78
DOC-0000156,shipper,Everest Apparel Exports Pvt Ltd,2,0.9
DOC-0000156,consignee,Harbor Imports SRL,2,0.88
DOC-0000156,destination_port,Bremerhaven,2,0.79
DOC-0000156,package_count,19,1,0.8
DOC-0000156,gross_weight_kg,524.22,2,0.9
DOC-0000157,supplier_id,SUP-0025,3,0.99
DOC-0000157,material_code,MAT-7933,3,0.9
DOC-0000157,sku_reference,EU-APP-0008,1,0.77
DOC-0000157,fibre_composition,60% cotton / 40% polyester,2,0.82
DOC-0000157,signature_present,Yes,1,0.8
DOC-0000157,valid_until,2027-02-03,1,0.93
DOC-0000158,origin,India,2,0.94
DOC-0000158,destination,Federal Republic of Germany,3,0.95
DOC-0000158,product_code,611020,1,0.82
DOC-0000158,query_date,2026-08-16,2,0.78
DOC-0000158,result_summary,Tariff and measures displayed in attached export,1,0.94
DOC-0000159,invoice_number,INV-000025,3,0.8
DOC-0000159,seller_name,Aarav Fashion Exports,3,0.78
DOC-0000159,buyer_name,Harbor Stores BV,1,0.86
DOC-0000159,quantity_total,6808,2,0.9
DOC-0000159,total_value,71413.11,3,0.9
DOC-0000159,currency,USD,3,0.86
DOC-0000159,incoterm,CIP,1,0.89
DOC-0000159,origin_country,India,2,0.8
DOC-0000159,hs_code,610910,3,0.95
DOC-0000160,quantity_total,6808,3,0.95
DOC-0000160,package_count,78,1,0.97
DOC-0000160,gross_weight_kg,2170.99,3,0.84
DOC-0000160,volume_cbm,15.919,1,0.92
DOC-0000160,marks_and_numbers,MARK-0025,3,0.8
DOC-0000161,document_number,AWB-129840,2,0.96
DOC-0000161,shipper,Aarav Fashion Exports,3,0.93
DOC-0000161,consignee,Harbor Stores BV,3,0.95
DOC-0000161,destination_port,Bremerhaven,1,0.96
DOC-0000161,package_count,78,2,0.87
DOC-0000161,gross_weight_kg,2170.99,1,0.97
DOC-0000162,fibre_text,"70% viscose, 30% linen",2,0.79
DOC-0000162,language_code,de,2,0.88
DOC-0000162,animal_origin_statement,,2,0.89
DOC-0000162,manufacturer_name,Royal Knitwear Exports,3,0.8
DOC-0000162,product_identifier,EU-APP-0052,3,0.77
DOC-0000162,care_text,Wash at 30C,1,0.82
DOC-0000163,supplier_id,SUP-0011,3,0.89
DOC-0000163,material_code,MAT-4478,3,0.9
DOC-0000163,sku_reference,EU-APP-0052,3,0.91
DOC-0000163,fibre_composition,70% viscose / 30% linen,2,0.9
DOC-0000163,signature_present,Yes,3,0.86
DOC-0000163,valid_until,2027-02-15,3,0.82
DOC-0000164,product_description,Adult unisex knitted t-shirt - Black,1,0.89
DOC-0000164,proposed_code,610910,1,0.91
DOC-0000164,basis,"construction, fibre composition and garment type",1,0.98
DOC-0000164,decision_type,Reviewed,2,0.86
DOC-0000165,origin,India,1,0.97
DOC-0000165,destination,DE,2,0.78
DOC-0000165,product_code,610910,1,0.89
DOC-0000165,query_date,2026-06-27,1,0.81
DOC-0000165,result_summary,Tariff and measures displayed in attached export,3,0.95
DOC-0000166,supplier_id,SUP-0003,1,0.84
DOC-0000166,material_code,MAT-1018,1,0.95
DOC-0000166,sku_reference,EU-APP-0064,1,0.97
DOC-0000166,fibre_composition,100% polyester,1,0.86
DOC-0000166,signature_present,Yes,3,0.92
DOC-0000166,valid_until,2027-01-23,2,0.97
DOC-0000167,product_description,Child unisex knitted sweatshirt - Olive,3,0.86
DOC-0000167,proposed_code,611020,2,0.92
DOC-0000167,basis,"construction, fibre composition and garment type",1,0.89
DOC-0000167,decision_type,Buyer-provided,1,0.84
DOC-0000168,origin,India,3,0.96
DOC-0000168,destination,Federal Republic of Germany,1,0.79
DOC-0000168,product_code,611020,2,0.95
DOC-0000168,query_date,2026-04-17,1,0.88
DOC-0000168,result_summary,Tariff and measures displayed in attached export,2,0.84
DOC-0000169,invoice_number,INV-000026,2,0.84
DOC-0000169,seller_name,BlueRiver Fashions Pvt Ltd,3,0.95
DOC-0000169,buyer_name,Harbor Textiles BV,3,0.8
DOC-0000169,quantity_total,432,3,0.83
DOC-0000169,total_value,6117.12,3,0.79
DOC-0000169,currency,USD,3,0.84
DOC-0000169,incoterm,CIP,3,0.98
DOC-0000169,origin_country,India,3,0.77
DOC-0000169,hs_code,620193,1,0.86
DOC-0000170,quantity_total,462,3,0.85
DOC-0000170,package_count,15,1,0.76
DOC-0000170,gross_weight_kg,397.74,1,0.8
DOC-0000170,volume_cbm,2.796,3,0.8
DOC-0000170,marks_and_numbers,MARK-0026,3,0.83
DOC-0000171,supplier_id,SUP-0002,2,0.78
DOC-0000171,material_code,MAT-5404,3,0.9
DOC-0000171,sku_reference,EU-APP-0017,3,0.97
DOC-0000171,fibre_composition,100% cotton,1,0.97
DOC-0000171,signature_present,Yes,2,0.81
DOC-0000171,valid_until,2027-07-11,1,0.76
DOC-0000172,product_description,Adult men woven jacket - Black,2,0.92
DOC-0000172,proposed_code,620193,2,0.83
DOC-0000172,basis,"construction, fibre composition and garment type",2,0.94
DOC-0000172,decision_type,Buyer-provided,3,0.8
DOC-0000173,invoice_number,INV-000027,2,0.84
DOC-0000173,seller_name,Royal Knitwear Exports,2,0.82
DOC-0000173,buyer_name,Moda Imports SAS,3,0.77
DOC-0000173,quantity_total,2188,2,0.83
DOC-0000173,total_value,57106.8,2,0.9
DOC-0000173,currency,USD,3,0.91
DOC-0000173,incoterm,CIF,3,0.79
DOC-0000173,origin_country,India,3,0.82
DOC-0000173,hs_code,611020,3,0.81
DOC-0000174,quantity_total,2188,2,0.81
DOC-0000174,package_count,56,3,0.98
DOC-0000174,gross_weight_kg,1555.23,2,0.77
DOC-0000174,volume_cbm,12.216,1,0.91
DOC-0000174,marks_and_numbers,MARK-0027,1,0.99
DOC-0000175,document_number,AWB-601194,2,0.94
DOC-0000175,shipper,Royal Knitwear Exports,2,0.84
DOC-0000175,consignee,Moda Imports SAS,3,0.78
DOC-0000175,destination_port,Genoa,3,0.9
DOC-0000175,package_count,56,3,0.94
DOC-0000175,gross_weight_kg,1555.23,3,0.84
